qid,template,gold_size,pool_k,model,retrieved_size,candidate_size,recall_at_5,recall_at_20,recall_at_100,ceiling_normalized_recall_at_100,ndcg_at_5,ndcg_at_20,ndcg_at_100,candidate_precision,candidate_recall,candidate_f1,candidate_jaccard
212,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
213,_ or _ or _,5,1000,BM25,100,1000,0.8,1.0,1.0,1.0,0.8687949224876582,0.9818483242455301,0.9818483242455301,0.005,1.0,0.009950248756218907,0.005
213,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
213,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
214,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
214,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
214,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
215,_ or _ or _,6,1000,BM25,100,1000,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8687949224876582,0.7751482523375256,0.8395257216051211,0.006,1.0,0.011928429423459244,0.006
215,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
215,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
216,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
216,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
216,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
217,_ or _ or _,5,1000,BM25,100,1000,0.8,0.8,0.8,0.8,0.8687949224876582,0.8687949224876582,0.8687949224876582,0.005,1.0,0.009950248756218907,0.005
217,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
217,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
218,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
218,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
218,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
219,_ or _ or _,5,1000,BM25,100,1000,0.8,1.0,1.0,1.0,0.8687949224876582,0.9668342083190152,0.9668342083190152,0.005,1.0,0.009950248756218907,0.005
219,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
219,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
220,_ or _ or _,6,1000,BM25,100,1000,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8687949224876582,0.7751482523375256,0.8411471374867974,0.006,1.0,0.011928429423459244,0.006
220,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.5,0.6666666666666666,1.0,1.0,0.6992148198508501,0.708255854170619,0.8265883603575415,0.006,1.0,0.011928429423459244,0.006
220,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
221,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
221,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.6666666666666666,1.0,1.0,1.0,0.8539316501572937,0.9448192267559941,0.9448192267559941,0.006,1.0,0.011928429423459244,0.006
221,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
222,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
222,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
222,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
223,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
223,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
223,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
224,_ or _ or _,5,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
224,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8,1.0,1.0,1.0,0.8687949224876582,0.9818483242455301,0.9818483242455301,0.005,1.0,0.009950248756218907,0.005
224,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
225,_ or _ or _,6,1000,BM25,100,1000,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8687949224876582,0.7751482523375256,0.8309144980292041,0.006,1.0,0.011928429423459244,0.006
225,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
225,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
226,_ or _ or _,5,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
226,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
226,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
227,_ or _ or _,6,1000,BM25,100,1000,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8687949224876582,0.7751482523375256,0.7751482523375256,0.006,1.0,0.011928429423459244,0.006
227,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
227,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
228,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
228,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
228,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
229,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
229,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
229,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
230,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
230,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
230,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
231,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
231,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
231,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
232,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
232,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
232,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
233,_ or _ or _,5,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
233,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
233,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
234,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
234,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
234,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
235,_ or _ or _,5,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
235,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
235,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
236,_ or _ or _,5,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
236,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
236,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
237,_ or _ or _,5,1000,BM25,100,1000,0.8,0.8,0.8,0.8,0.8687949224876582,0.8687949224876582,0.8687949224876582,0.005,1.0,0.009950248756218907,0.005
237,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
237,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
238,_ or _ or _,6,1000,BM25,100,1000,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8687949224876582,0.7751482523375256,0.823580698592337,0.005,0.8333333333333334,0.009940357852882702,0.004995004995004995
238,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8922108454754891,0.8922108454754891,0.005,0.8333333333333334,0.009940357852882702,0.004995004995004995
238,_ or _ or _,6,1000,exact_constraint_verifier,5,1000,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8922108454754891,0.8922108454754891,0.005,0.8333333333333334,0.009940357852882702,0.004995004995004995
239,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
239,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
239,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
240,_ or _ or _,5,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
240,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
240,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
241,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
241,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
241,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
242,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
242,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
242,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
243,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
243,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
243,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
244,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
244,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
244,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
245,_ or _ or _,6,1000,BM25,100,1000,0.6666666666666666,1.0,1.0,1.0,0.830419897363192,0.9495662644168644,0.9495662644168644,0.006,1.0,0.011928429423459244,0.006
245,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
245,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
246,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,0.9930783166417602,0.9930783166417602,0.006,1.0,0.011928429423459244,0.006
246,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
246,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
247,_ or _ or _,5,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
247,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
247,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
248,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,0.9833032486989473,0.9833032486989473,0.006,1.0,0.011928429423459244,0.006
248,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
248,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
249,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
249,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
249,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
250,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
250,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
250,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
251,_ or _ or _,5,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
251,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
251,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
252,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
252,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
252,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
253,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,0.9930783166417602,0.9930783166417602,0.006,1.0,0.011928429423459244,0.006
253,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
253,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
254,_ or _ or _,5,1000,BM25,100,1000,0.8,1.0,1.0,1.0,0.8687949224876582,0.9818483242455301,0.9818483242455301,0.005,1.0,0.009950248756218907,0.005
254,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
254,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
255,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
255,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
255,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
256,_ or _ or _,5,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
256,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
256,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
257,_ or _ or _,5,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
257,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
257,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
258,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
258,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
258,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
259,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
259,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
259,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
260,_ or _ or _,6,1000,BM25,100,1000,0.6666666666666666,1.0,1.0,1.0,0.8687949224876582,0.9647121246112085,0.9647121246112085,0.006,1.0,0.011928429423459244,0.006
260,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
260,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
261,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
261,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
261,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
262,_ or _ or _,5,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
262,_ or _ or _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
262,_ or _ or _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
263,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
263,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
263,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
264,_ or _ or _,6,1000,BM25,100,1000,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8687949224876582,0.7751482523375256,0.8287645039434851,0.006,1.0,0.011928429423459244,0.006
264,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
264,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
265,_ or _ or _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,0.9930783166417602,0.9930783166417602,0.006,1.0,0.011928429423459244,0.006
265,_ or _ or _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
265,_ or _ or _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
